"","IDCNTRY","IDBOOK","IDSCHOOL","IDCLASS","IDSTUD","IDGRADE","ITSEX","ITADMINI","ITLANG","MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG06I","MSBG06J","MSBG07A","MSBG07B","MSBG08A","MSBG08B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG11A","MSBG11B","MSBG11C","MSBG11D","MSBG11E","MSBG11F","MSBG11G","MSBG11H","MSBG11I","MSBG12A","MSBG12B","MSBG13A","MSBG13B","MSBM14","MSBM15","MSBM16A","MSBM16B","MSBM17A","MSBM17BA","MSBM17BB","MSBM17BC","MSBM17C","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","ITACCOMM1","IDPOP","IDGRADER","MSDAGE","TOTWGT","HOUWGT","SENWGT","WGTADJ1","WGTADJ2","WGTADJ3","WGTFAC1","WGTFAC2","WGTFAC3","JKZONE","JKREP","MSMMAT01","MSMMAT02","MSMMAT03","MSMMAT04","MSMMAT05","MSMALG01","MSMALG02","MSMALG03","MSMALG04","MSMALG05","MSMCAL01","MSMCAL02","MSMCAL03","MSMCAL04","MSMCAL05","MSMGEO01","MSMGEO02","MSMGEO03","MSMGEO04","MSMGEO05","MSMKNO01","MSMKNO02","MSMKNO03","MSMKNO04","MSMKNO05","MSMAPP01","MSMAPP02","MSMAPP03","MSMAPP04","MSMAPP05","MSMREA01","MSMREA02","MSMREA03","MSMREA04","MSMREA05","MSMIBM01","MSMIBM02","MSMIBM03","MSMIBM04","MSMIBM05","MSBGHER","MSDGHER","MSBGEML","MSDGEML","MSBGSLM","MSDGSLM","MSBGSVM","MSDGSVM","MSBGSSB","MSDGSSB","MSDG06S","MSDGEDUP","MSDGOCCP","VERSION"
"876",840,3,79,7901,790119,12,1,1,1,1,2,4,5,2,2,1,1,1,1,1,2,NA,NA,5,6,9,5,5,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,3,2,1,3,3,2,2,2,2,1,NA,215,150,1,900,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,1,2,1,2,3,3,1,2,1,4,2,1,1,3,1,2,4,1,1,2,3,3,3,2,3,3,2,4,4,3,2,2,3,4,3,3,3,0,3,2,17.83,150.451481,0.938801,0.158903,1.23913,1,1.3,18.679536,1,5,13,0,535.00022,461.7302,513.30244,513.0022,531.48167,546.97883,506.03531,465.36495,488.02761,498.45868,566.14163,514.24608,504.95927,532.66313,533.27921,457.52552,487.86964,458.04187,501.86454,459.16821,425.51725,492.68357,477.12072,491.88746,497.94237,488.14889,487.45479,519.04717,530.05611,469.23052,516.67748,530.71097,502.48603,536.88094,451.81771,2,1,2,2,2,11.62325,1,10.44289,1,10.71137,2,11.58834,1,6.81902,3,2,1,1,4
"877",840,4,79,7901,790120,12,2,1,1,2,1,2,5,1,1,1,1,1,2,1,1,NA,NA,3,5,10,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,2,1,2,1,NA,235,120,1,900,2,NA,NA,NA,NA,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,1,1,1,1,2,1,2,1,3,4,2,4,2,1,1,1,4,2,1,1,4,1,1,4,1,3,1,3,1,1,1,2,2,2,4,4,3,2,4,4,4,4,3,4,0,3,2,18.17,150.451481,0.938801,0.158903,1.23913,1,1.3,18.679536,1,5,13,0,643.62751,652.43332,664.21782,656.23633,652.35136,647.18674,674.72798,621.80667,645.75502,642.87578,698.43188,666.34856,666.28491,708.37938,700.5818,703.38709,686.38051,687.00891,693.43976,690.34359,604.118,653.65737,658.52483,625.99489,692.03875,604.34189,651.81318,683.62042,625.46129,678.92869,593.12811,637.4723,658.6678,612.39671,658.48005,4,4,4,4,4,8.98566,2,10.69789,1,11.24022,2,12.24486,1,8.34184,2,1,2,1,4
"878",840,5,79,7901,790121,12,2,1,1,2,1,3,4,1,2,2,1,1,1,1,1,NA,NA,5,3,9,NA,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,3,3,3,2,2,2,1,1,1,NA,235,80,1,800,2,NA,NA,NA,NA,2,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,3,3,2,3,2,2,3,2,3,3,2,2,2,2,2,3,1,3,3,2,1,2,1,1,2,2,2,2,4,4,4,4,4,4,4,4,0,3,2,18.33,120.361185,0.751041,0.127122,1.23913,1,1.3,18.679536,1,4,13,0,619.95675,645.69061,671.14234,685.71809,637.92438,667.14972,659.38278,642.37015,627.09479,672.41748,741.14928,702.35423,679.53861,698.5292,707.88988,635.70708,630.50097,596.02596,598.5822,644.1455,667.35609,666.92704,715.94351,695.07035,617.04003,631.58855,667.1318,658.09011,631.05051,603.95818,637.62977,684.75699,660.30433,651.81912,624.65895,3,4,4,4,4,10.07874,2,10.69789,1,9.61793,2,8.73231,2,9.83727,2,2,2,1,4
"879",840,6,79,7901,790122,12,2,1,1,2,1,2,5,1,2,1,1,1,1,1,1,NA,NA,6,6,NA,5,5,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,2,3,3,3,2,1,1,1,1,NA,485,90,1,720,2,NA,NA,NA,NA,2,1,3,3,2,3,4,1,2,1,2,3,3,2,3,1,1,2,2,2,1,1,3,1,2,4,3,2,3,2,2,2,3,3,2,1,2,2,1,2,1,3,3,2,2,3,1,2,2,1,2,2,1,2,3,4,4,4,4,4,0,3,2,18,120.361185,0.751041,0.127122,1.23913,1,1.3,18.679536,1,4,13,0,539.22584,475.60483,530.41394,457.29054,510.62273,512.34297,540.39065,480.31595,522.09072,561.47288,538.83884,532.76819,508.04541,557.72384,591.21528,480.81076,492.60998,462.0734,439.31436,569.92507,482.92146,471.85039,508.19877,542.81565,445.79231,490.76782,559.17426,508.29051,556.8799,513.51968,503.57805,495.57553,482.97278,539.35266,490.60805,2,2,2,1,2,8.46945,2,8.35759,2,8.84686,3,9.00052,2,9.17103,2,2,1,4,4
"880",840,1,79,7901,790123,12,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,NA,NA,6,7,10,4,4,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,1,3,3,3,3,3,1,1,1,1,NA,235,150,2,NA,2,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,2,1,4,3,2,3,2,4,3,2,3,1,1,3,1,1,3,1,1,1,4,1,1,1,1,1,1,1,2,4,4,3,3,4,4,4,4,0,3,2,17.83,120.361185,0.751041,0.127122,1.23913,1,1.3,18.679536,1,4,13,0,453.19144,406.77836,437.53554,424.83946,427.2662,385.48125,391.18254,374.39977,436.90053,358.12775,494.14842,427.56653,428.94394,492.46299,432.52346,366.17306,388.55574,378.84274,445.84826,376.29573,417.71299,398.39046,489.13384,335.9881,372.58999,438.9235,407.67088,449.0887,389.16132,377.01439,417.7323,404.05243,468.21139,353.44603,415.64801,1,1,1,1,1,10.73945,2,12.15065,1,7.66218,3,12.24486,1,10.62626,1,2,1,1,4
"881",840,2,79,7901,790124,12,1,1,1,1,1,5,4,2,2,1,1,1,1,1,1,NA,NA,3,5,9,11,4,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,3,3,3,3,3,3,1,1,1,2,4,235,50,1,1200,1,2,1,1,2,1,1,1,3,4,3,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,3,4,1,2,4,1,4,4,4,4,1,4,3,1,1,1,3,1,2,2,4,3,1,2,2,1,2,2,1,3,3,2,4,4,4,3,4,4,0,3,2,18.42,120.361185,0.751041,0.127122,1.23913,1,1.3,18.679536,1,4,13,0,418.95377,426.51751,420.04023,454.82297,412.36503,444.15504,437.84939,349.52018,383.89737,381.00183,459.61227,519.32444,395.44128,433.99221,412.23144,367.79726,371.75399,352.41421,354.18196,345.03625,413.62527,412.28539,446.24704,441.22405,497.17745,442.78755,365.95039,362.51901,392.8285,392.4327,489.73278,436.50789,444.30972,464.16486,459.69074,1,1,1,1,1,11.62325,1,9.9868,2,5.30942,3,7.73489,3,9.17103,2,2,2,1,4
"882",840,3,79,7901,790125,12,1,1,1,1,2,3,4,1,2,1,1,1,1,1,1,NA,NA,6,7,NA,10,5,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,3,3,3,3,3,3,3,2,2,1,NA,235,300,1,300,2,NA,NA,NA,NA,3,1,2,2,3,4,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,2,1,1,4,2,2,2,3,1,1,3,1,1,1,3,2,2,1,2,2,2,2,2,4,4,4,4,4,4,4,4,0,3,2,17.92,120.361185,0.751041,0.127122,1.23913,1,1.3,18.679536,1,4,13,0,636.39552,606.63984,630.60887,607.7531,661.01243,583.83786,603.12606,619.06517,548.55542,590.82986,712.40386,748.96748,785.7426,678.89399,703.08379,511.55662,590.96635,574.24946,549.42789,572.6344,673.78305,613.41678,587.75116,621.8989,676.45605,559.85542,608.34637,596.35782,615.07812,559.15841,623.23226,598.29936,571.80957,674.47377,614.18716,4,3,4,3,4,10.73945,2,8.35759,2,11.53811,2,11.07036,1,8.8741,2,2,1,1,4
"883",840,4,79,7901,790126,12,2,1,1,2,2,3,2,2,2,2,1,2,1,1,2,NA,NA,3,7,10,3,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,1,2,2,1,NA,235,495,2,NA,2,NA,NA,NA,NA,1,1,1,1,1,3,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,3,1,3,4,2,2,1,2,4,3,2,2,3,2,1,3,1,1,1,1,2,3,1,2,1,1,1,2,4,4,4,4,4,4,4,4,0,3,2,18.17,120.361185,0.751041,0.127122,1.23913,1,1.3,18.679536,1,4,13,0,568.12846,542.46672,578.71726,596.48606,571.70767,510.95237,509.60362,592.90699,567.33642,575.70912,561.23643,582.8232,615.74598,618.46226,622.63271,493.71943,500.75983,563.82839,543.47543,553.37447,666.97953,572.71254,556.83394,585.49293,630.62626,584.44306,556.24755,569.28158,581.78539,529.67666,596.53541,553.42227,566.53904,605.40837,566.91849,3,2,3,3,3,10.73945,2,10.44289,1,11.24022,2,10.63156,2,10.21291,2,2,1,1,4
"884",840,5,79,7901,790127,12,1,1,1,1,1,5,3,1,1,2,1,2,1,1,2,NA,NA,5,6,10,10,4,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,3,3,3,3,3,3,2,1,1,1,NA,225,300,2,NA,2,NA,NA,NA,NA,2,2,2,2,2,2,3,2,1,1,1,2,3,1,1,2,2,2,2,2,1,1,2,2,2,4,4,2,3,3,3,4,2,2,3,2,1,1,2,2,1,3,3,1,2,2,2,1,1,1,1,2,4,3,4,4,4,4,4,4,0,3,2,18.42,120.361185,0.751041,0.127122,1.23913,1,1.3,18.679536,1,4,13,0,589.52625,541.08271,573.78097,571.2995,592.11337,539.15916,602.60223,583.83039,582.0291,562.24662,581.21576,615.82636,611.38311,596.85677,627.7288,520.2001,630.79565,553.0018,530.70582,551.53535,609.80017,573.12792,549.73653,580.94052,584.8696,573.63581,569.66146,570.11683,594.53466,582.98183,602.64689,599.87672,584.04068,547.5599,578.2528,3,2,3,3,3,13.29245,1,9.38677,2,7.87192,3,8.22472,2,10.62626,1,2,1,1,4
"885",840,5,80,8001,800101,12,1,1,1,1,1,5,4,1,2,1,1,1,1,1,1,NA,NA,6,7,NA,9,5,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,3,3,3,2,3,3,2,1,1,1,NA,250,100,2,NA,2,NA,NA,NA,NA,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,3,3,2,3,1,1,1,3,3,2,1,1,3,1,1,3,1,3,1,1,1,1,1,1,1,1,2,2,4,3,3,4,4,4,4,4,0,3,2,17.92,73.625703,0.459416,0.077761,1.23913,1,1.153846,23.406789,1,2.2,12,0,605.50164,603.92835,626.6241,600.10582,587.99244,596.32903,546.01671,606.09491,592.3993,607.59266,640.91499,586.48604,613.03325,658.3,683.03478,593.63001,530.82424,554.60809,555.61991,575.09262,572.67124,638.15012,565.41546,604.73677,615.90453,605.10187,598.5058,584.07923,624.61683,634.19925,596.63427,589.9167,573.93589,582.35147,569.37599,3,3,4,3,3,13.29245,1,12.15065,1,10.96623,2,11.07036,1,11.66983,1,2,1,1,4
"886",840,6,80,8001,800102,12,2,1,1,2,1,3,4,2,2,1,1,1,1,1,1,NA,NA,6,6,NA,10,4,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,2,3,3,3,2,1,1,1,NA,900,150,1,720,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,3,2,3,2,2,1,1,3,2,2,1,3,2,2,3,1,3,2,3,2,3,2,2,3,2,2,2,4,4,4,4,4,4,4,4,0,3,2,18.08,160.637898,1.002364,0.169662,1.23913,1,1.153846,23.406789,1,4.8,12,0,495.71217,537.96589,536.55588,498.82144,484.76084,468.06932,478.73431,536.69864,487.98995,525.3482,454.8111,477.11152,531.81846,522.77373,526.79476,401.80386,454.08859,464.15327,466.84305,472.8425,492.46345,441.2097,454.96425,484.87713,538.59683,494.63545,453.76753,466.24135,488.56568,540.7104,525.01963,467.98111,482.7763,479.76985,502.00936,2,2,2,2,2,10.73945,2,9.02315,2,10.71137,2,9.5793,2,8.10081,2,2,1,1,4
"887",840,1,80,8001,800103,12,2,1,1,2,1,2,5,2,2,1,1,1,1,1,1,NA,NA,5,6,9,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,1,1,1,1,NA,250,90,1,1200,2,NA,NA,NA,NA,2,1,2,2,2,3,3,2,3,2,2,2,3,2,3,2,1,2,2,2,2,2,2,1,3,4,4,1,4,4,3,3,2,3,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,18.17,73.625703,0.459416,0.077761,1.23913,1,1.153846,23.406789,1,2.2,12,0,325.99631,478.26062,306.85084,359.17615,369.25877,320.57253,339.12863,334.18173,323.83759,443.96501,290.55342,347.57462,370.92317,312.77868,433.19441,294.51622,346.74418,322.12611,294.21038,433.85789,359.97516,381.34636,366.84582,341.37957,366.55899,371.95916,382.26956,349.59509,378.36791,379.36796,360.334,379.24905,382.47238,366.54703,363.03932,1,2,1,1,1,10.07874,2,8.51741,2,7.66218,3,11.58834,1,12.45741,1,2,1,1,4
"888",840,2,80,8001,800104,12,2,1,1,2,1,2,3,1,2,1,2,1,1,1,1,NA,NA,6,6,9,3,4,2,2,2,2,2,1,2,1,2,2,2,2,2,3,1,1,3,3,3,3,3,2,1,1,1,NA,275,90,1,1560,2,NA,NA,NA,NA,1,1,2,3,3,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,4,3,2,4,4,2,3,3,4,3,2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,0,3,2,18.42,160.637898,1.002364,0.169662,1.23913,1,1.153846,23.406789,1,4.8,12,0,471.23078,371.79858,457.68289,437.69466,461.62736,494.66046,429.39335,430.90776,419.6472,457.98147,542.92287,411.8474,435.89382,443.26479,454.60783,515.51214,421.0647,428.48855,396.01851,429.63667,376.92408,382.00513,373.67641,385.04582,439.90383,410.34078,395.96528,406.82467,373.39281,446.49874,410.53175,434.15431,413.63002,364.79058,478.67861,1,1,1,1,1,10.07874,2,9.38677,2,6.71198,3,8.22472,2,8.8741,2,2,1,1,4
"889",840,4,80,8001,800106,12,1,1,1,1,1,4,2,1,2,2,1,2,2,1,2,NA,NA,6,3,9,11,6,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,3,3,1,1,1,3,2,1,1,1,NA,235,180,2,NA,2,NA,NA,NA,NA,2,2,2,2,3,3,3,4,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,3,3,2,4,2,2,3,3,3,3,2,2,1,2,2,3,2,3,2,1,1,1,1,1,2,2,4,3,4,4,4,4,4,4,4,4,0,3,2,17.83,73.625703,0.459416,0.077761,1.23913,1,1.153846,23.406789,1,2.2,12,0,554.98198,532.25525,595.0759,534.20637,558.08421,510.6945,526.0996,576.14147,592.8692,552.54058,547.91026,603.94719,572.98343,581.04209,558.56577,536.10817,557.28212,534.50137,531.35293,544.81504,586.07021,606.43152,571.23511,638.71729,517.77658,549.66044,576.18371,550.83538,589.53362,494.24399,558.40162,566.67152,551.58855,586.40036,564.2183,3,2,3,2,3,10.73945,2,7.89911,3,10.02874,2,8.4744,2,9.49135,2,1,1,1,4
"890",840,5,80,8001,800107,12,1,1,1,1,1,2,3,1,2,1,1,1,2,1,1,NA,NA,6,3,9,NA,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,3,3,2,3,1,1,1,NA,510,180,1,1200,2,NA,NA,NA,NA,2,1,2,3,2,1,2,1,2,1,1,1,3,1,2,1,1,2,2,2,1,1,2,1,3,3,4,2,1,1,1,2,4,1,1,1,3,1,1,3,2,2,1,1,1,1,1,1,1,2,1,1,4,4,4,4,4,4,4,4,0,3,2,18.17,73.625703,0.459416,0.077761,1.23913,1,1.153846,23.406789,1,2.2,12,0,618.0693,570.72253,599.7779,542.03885,580.17885,563.46203,601.26973,590.51864,603.9555,562.327,637.09863,625.60685,679.24592,652.72551,597.85769,533.62175,474.52105,552.13694,500.98097,515.9055,603.57294,620.81689,538.30909,551.76401,601.13352,572.21471,559.1349,523.83312,514.52883,554.11347,543.44693,563.53712,507.60435,535.31259,562.02995,3,3,3,2,3,9.51161,2,9.9868,2,10.71137,2,11.07036,1,12.45741,1,1,1,1,4
"891",840,1,80,8001,800109,12,2,1,1,2,1,4,4,2,2,1,1,1,1,1,1,NA,NA,6,6,NA,9,5,2,2,2,2,1,2,2,1,2,2,2,2,2,3,2,3,2,3,3,3,2,3,1,1,1,NA,300,120,2,NA,2,NA,NA,NA,NA,2,2,3,4,3,3,4,2,2,1,2,3,3,2,3,2,1,1,1,2,2,2,2,1,2,3,2,1,3,2,2,2,2,3,1,1,3,1,1,3,2,3,1,3,2,2,2,3,2,2,2,4,3,2,1,4,4,4,3,4,0,3,2,18.83,73.625703,0.459416,0.077761,1.23913,1,1.153846,23.406789,1,2.2,12,0,494.84119,493.62352,476.16847,463.56018,477.02057,472.35202,482.8229,490.62055,486.96684,500.31564,432.49908,485.40018,498.56599,480.63578,495.63941,448.02183,459.18024,453.10246,475.59562,470.97858,405.49308,472.48204,440.77597,418.2983,474.72882,426.15009,463.46919,429.07569,466.54103,481.84668,457.13926,498.09535,472.59171,501.41165,466.28409,2,2,2,1,2,11.62325,1,7.75182,3,9.03665,3,10.63156,2,7.87272,2,2,1,1,4
"892",840,2,80,8001,800110,12,1,1,1,1,1,5,4,1,2,1,1,2,1,1,1,NA,NA,6,7,2,10,5,2,2,2,2,2,2,2,1,2,1,1,1,2,2,3,3,3,1,1,NA,NA,1,1,1,1,NA,250,150,2,NA,2,NA,NA,NA,NA,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,3,2,2,3,2,1,1,2,4,1,1,1,3,1,1,3,1,1,2,2,1,2,2,2,2,2,1,2,3,4,4,4,4,4,4,4,0,3,2,17.58,73.625703,0.459416,0.077761,1.23913,1,1.153846,23.406789,1,2.2,12,0,534.79764,560.75779,554.24559,547.52774,554.78815,550.99966,555.54251,580.75308,527.00679,575.27506,583.37331,561.60551,601.86857,545.86073,577.89207,483.51589,479.78177,528.85461,504.05758,509.9497,566.41954,559.43848,589.2736,571.24566,572.76933,555.71547,527.92998,610.15075,556.92898,540.83724,544.46129,547.62663,596.20072,550.58422,553.44832,2,3,3,2,3,13.29245,1,11.29738,1,11.86658,1,11.58834,1,9.49135,2,2,1,1,4
"893",840,3,80,8001,800111,12,1,1,1,1,1,3,4,1,1,1,1,2,1,1,1,NA,NA,3,6,NA,8,5,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,2,3,2,2,3,1,1,1,1,NA,290,225,1,960,2,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,3,3,2,3,4,4,4,4,1,1,4,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,18.67,160.637898,1.002364,0.169662,1.23913,1,1.153846,23.406789,1,4.8,12,0,579.73062,555.57056,572.75049,603.29802,568.4138,512.79244,542.3389,558.65064,553.3863,554.9849,589.71174,556.10685,588.17902,613.32292,579.42004,496.05022,503.77595,532.02761,519.34934,536.17916,547.82997,545.87497,561.21645,531.37628,608.2465,526.83744,552.08212,535.123,532.38653,559.13663,549.6559,529.93329,550.70353,483.94967,558.55021,3,3,3,3,3,8.98566,2,12.82864,1,8.07472,3,13.18781,1,13.98332,1,2,1,5,4
"894",840,4,80,8001,800112,12,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,NA,NA,6,6,10,4,5,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,1,3,1,1,1,2,3,1,1,1,NA,500,150,1,360,2,NA,NA,NA,NA,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,4,1,2,4,2,2,1,1,4,2,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,0,3,2,17.92,73.625703,0.459416,0.077761,1.23913,1,1.153846,23.406789,1,2.2,12,0,597.29581,630.35598,593.93061,633.0184,638.00207,601.09201,603.96384,592.798,606.53078,609.5296,630.26389,678.70372,616.78227,633.94389,644.92888,528.47852,541.06334,519.77614,562.9496,551.6149,637.04082,645.72464,646.21881,626.2578,569.87653,639.90991,627.77367,613.45093,622.7586,593.91557,597.45544,614.80717,600.84952,624.23305,580.98422,3,4,3,4,4,11.62325,1,11.29738,1,12.65864,1,15.09728,1,11.09778,1,2,1,1,4
"895",840,5,80,8001,800113,12,2,1,1,2,2,3,4,1,2,1,1,1,1,1,1,NA,NA,3,6,8,NA,5,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,3,3,3,1,1,1,NA,900,900,1,960,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,3,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,18.42,160.637898,1.002364,0.169662,1.23913,1,1.153846,23.406789,1,4.8,12,0,511.06051,489.60748,516.16426,523.34708,552.90276,580.82042,493.54019,591.76845,541.58181,516.28521,624.34981,558.39877,648.85984,578.94678,555.48628,546.12991,524.11545,559.05211,525.4484,489.20723,634.92822,571.46483,532.98401,570.43057,556.72872,582.05191,533.70531,547.63661,524.19361,552.5635,620.85304,534.23187,541.54173,559.35163,563.08196,2,2,2,2,3,8.98566,2,14.19398,1,13.16494,1,11.58834,1,13.98332,1,2,1,5,4
"896",840,6,80,8001,800114,12,1,1,1,1,1,4,4,2,1,1,1,1,1,1,2,NA,NA,3,3,9,NA,5,2,2,2,2,2,2,1,2,2,2,1,2,1,1,3,3,3,3,3,3,3,1,1,1,1,NA,300,70,2,NA,2,NA,NA,NA,NA,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,3,2,3,2,2,4,4,3,3,3,1,1,2,4,3,1,2,3,1,2,2,1,1,1,1,1,1,4,4,4,4,4,3,4,4,0,3,2,18.58,73.625703,0.459416,0.077761,1.23913,1,1.153846,23.406789,1,2.2,12,0,500.45995,470.60048,490.91822,492.33288,508.41198,489.87026,471.93937,486.84856,417.91036,518.43964,506.7221,487.46965,555.3115,463.14942,535.71907,417.59186,402.13318,474.26398,359.86165,483.64328,436.17373,482.90403,502.6797,367.09008,458.28754,439.90368,473.76451,487.18499,450.84203,466.95608,503.18936,551.98268,573.24079,464.82701,519.38338,2,1,2,2,2,10.07874,2,10.44289,1,9.22759,2,8.22472,2,11.66983,1,2,3,1,4
"897",840,1,80,8001,800115,12,1,1,1,1,1,5,5,1,2,1,1,1,1,1,2,NA,NA,7,6,10,10,6,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,3,3,1,3,3,3,1,1,1,1,NA,200,100,1,900,2,NA,NA,NA,NA,3,2,4,4,3,3,4,3,3,2,2,2,3,2,4,1,1,1,1,1,2,2,3,1,2,3,3,2,2,2,2,2,3,3,2,2,3,1,1,2,1,1,2,3,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,0,3,2,17.75,73.625703,0.459416,0.077761,1.23913,1,1.153846,23.406789,1,2.2,12,0,395.52916,442.15321,402.64342,439.46968,395.88651,377.76614,412.96583,372.79358,433.88347,407.32682,404.79535,406.37617,376.47787,438.80981,433.81278,381.83835,406.56606,331.60626,464.64928,441.48055,371.45672,346.23427,416.55387,438.912,421.90522,367.3153,329.6782,400.01257,418.11818,353.21919,423.95245,381.87459,463.42316,465.67811,407.68185,1,1,1,1,1,13.29245,1,7.17519,3,9.22759,2,10.24631,2,8.34184,2,2,1,1,4
"898",840,2,81,8101,810101,12,2,1,1,2,1,3,4,2,2,1,1,1,1,1,1,NA,NA,8,7,NA,10,5,1,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,2,1,3,3,3,2,2,2,1,NA,350,600,2,NA,2,NA,NA,NA,NA,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,3,2,4,2,1,1,2,3,2,1,1,4,1,1,4,1,2,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,0,3,2,17.58,142.824833,0.891212,0.150848,1.23913,1,1.40909,20.664995,1,3.958333,13,1,788.22661,719.20927,703.03206,641.1442,657.02728,635.82135,708.2868,711.51976,720.45186,696.56605,680.44001,757.93825,766.70261,781.37881,733.22498,622.75832,720.62636,700.49191,721.2959,661.30492,719.20864,677.88971,701.67887,679.46993,793.26829,674.60338,671.95777,687.30783,668.97201,769.68457,710.23102,673.39296,704.75171,671.23551,737.86449,4,4,4,4,4,10.73945,2,11.67448,1,10.96623,2,13.18781,1,11.66983,1,2,1,1,4
